,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1479,Sul,PR,,41,,,,2023-01-10,2,11433957.0,2889927,15811,45823,18,,,
1480,Sul,PR,,41,,,,2023-01-11,2,11433957.0,2891403,1476,45837,14,,,
1481,Sul,PR,,41,,,,2023-01-12,2,11433957.0,2893114,1711,45846,9,,,
1482,Sul,PR,,41,,,,2023-01-13,2,11433957.0,2895411,2297,45856,10,,,
1483,Sul,PR,,41,,,,2023-01-14,2,11433957.0,2896800,1389,45873,17,,,
1484,Sul,PR,,41,,,,2023-01-15,3,11433957.0,2897623,823,45874,1,,,
1485,Sul,PR,,41,,,,2023-01-16,3,11433957.0,2898613,990,45874,0,,,
1486,Sul,PR,,41,,,,2023-01-17,3,11433957.0,2900042,1429,45892,18,,,
1487,Sul,PR,,41,,,,2023-01-18,3,11433957.0,2900941,899,45898,6,,,
1488,Sul,PR,,41,,,,2023-01-19,3,11433957.0,2902250,1309,45902,4,,,
1489,Sul,PR,,41,,,,2023-01-20,3,11433957.0,2903031,781,45919,17,,,
1490,Sul,PR,,41,,,,2023-01-21,3,11433957.0,2904800,1769,45929,10,,,
1491,Sul,PR,,41,,,,2023-01-22,4,11433957.0,2904979,179,45929,0,,,
1492,Sul,PR,,41,,,,2023-01-23,4,11433957.0,2905057,78,45929,0,,,
1493,Sul,PR,,41,,,,2023-01-24,4,11433957.0,2905767,710,45934,5,,,
1494,Sul,PR,,41,,,,2023-01-25,4,11433957.0,2906407,640,45939,5,,,
1495,Sul,PR,,41,,,,2023-01-26,4,11433957.0,2907003,596,45947,8,,,
1496,Sul,PR,,41,,,,2023-01-27,4,11433957.0,2907588,585,45951,4,,,
1497,Sul,PR,,41,,,,2023-01-28,4,11433957.0,2908123,535,45957,6,,,
1498,Sul,PR,,41,,,,2023-01-29,5,11433957.0,2908234,111,45957,0,,,
1499,Sul,PR,,41,,,,2023-01-30,5,11433957.0,2908333,99,45958,1,,,
1500,Sul,PR,,41,,,,2023-01-31,5,11433957.0,2908910,577,45959,1,,,
1501,Sul,PR,,41,,,,2023-02-01,5,11433957.0,2909401,491,45962,3,,,
1502,Sul,PR,,41,,,,2023-02-02,5,11433957.0,2909845,444,45951,-11,,,
1503,Sul,PR,,41,,,,2023-02-03,5,11433957.0,2910220,375,45954,3,,,
1504,Sul,PR,,41,,,,2023-02-04,5,11433957.0,2910663,443,45957,3,,,
1505,Sul,PR,,41,,,,2023-02-05,6,11433957.0,2910776,113,45957,0,,,
1506,Sul,PR,,41,,,,2023-02-06,6,11433957.0,2910956,180,45957,0,,,
1507,Sul,PR,,41,,,,2023-02-07,6,11433957.0,2911352,396,45962,5,,,
1508,Sul,PR,,41,,,,2023-02-08,6,11433957.0,2911670,318,45966,4,,,
1509,Sul,PR,,41,,,,2023-02-09,6,11433957.0,2912213,543,45965,-1,,,
1510,Sul,PR,,41,,,,2023-02-10,6,11433957.0,2912736,523,45966,1,,,
1511,Sul,PR,,41,,,,2023-02-11,6,11433957.0,2913256,520,45973,7,,,
1512,Sul,PR,,41,,,,2023-02-12,7,11433957.0,2913392,136,45973,0,,,
1513,Sul,PR,,41,,,,2023-02-13,7,11433957.0,2913527,135,45973,0,,,
1514,Sul,PR,,41,,,,2023-02-14,7,11433957.0,2913709,182,45958,-15,,,
1515,Sul,PR,,41,,,,2023-02-15,7,11433957.0,2914069,360,45963,5,,,
1516,Sul,PR,,41,,,,2023-02-16,7,11433957.0,2914379,310,45959,-4,,,
1517,Sul,PR,,41,,,,2023-02-17,7,11433957.0,2914708,329,45961,2,,,
1518,Sul,PR,,41,,,,2023-02-18,7,11433957.0,2915047,339,45966,5,,,
1519,Sul,PR,,41,,,,2023-02-19,8,11433957.0,2915141,94,45966,0,,,
1520,Sul,PR,,41,,,,2023-02-20,8,11433957.0,2915184,43,45966,0,,,
1521,Sul,PR,,41,,,,2023-02-21,8,11433957.0,2915323,139,45967,1,,,
1522,Sul,PR,,41,,,,2023-02-22,8,11433957.0,2915407,84,45967,0,,,
1523,Sul,PR,,41,,,,2023-02-23,8,11433957.0,2915813,406,45969,2,,,
1524,Sul,PR,,41,,,,2023-02-24,8,11433957.0,2916310,497,45989,20,,,
1525,Sul,PR,,41,,,,2023-02-25,8,11433957.0,2916751,441,46004,15,,,
1526,Sul,PR,,41,,,,2023-02-26,9,11433957.0,2916869,118,46004,0,,,
1527,Sul,PR,,41,,,,2023-02-27,9,11433957.0,2916967,98,46004,0,,,
1528,Sul,PR,,41,,,,2023-02-28,9,11433957.0,2917442,475,46008,4,,,
1529,Sul,PR,,41,,,,2023-03-01,9,11433957.0,2917825,383,46013,5,,,
1530,Sul,PR,,41,,,,2023-03-02,9,11433957.0,2918153,328,46017,4,,,
1531,Sul,PR,,41,,,,2023-03-03,9,11433957.0,2918459,306,46018,1,,,
1532,Sul,PR,,41,,,,2023-03-04,9,11433957.0,2920177,1718,46022,4,,,
1533,Sul,PR,,41,,,,2023-03-05,10,11433957.0,2920177,0,46022,0,,,
1534,Sul,PR,,41,,,,2023-03-06,10,11433957.0,2920177,0,46022,0,,,
1535,Sul,PR,,41,,,,2023-03-07,10,11433957.0,2920177,0,46022,0,,,
1536,Sul,PR,,41,,,,2023-03-08,10,11433957.0,2920177,0,46022,0,,,
1537,Sul,PR,,41,,,,2023-03-09,10,11433957.0,2920177,0,46022,0,,,
1538,Sul,PR,,41,,,,2023-03-10,10,11433957.0,2920177,0,46022,0,,,
1539,Sul,PR,,41,,,,2023-03-11,10,11433957.0,2921941,1764,46033,11,,,
1540,Sul,SC,,42,,,,2023-01-01,1,7164788.0,1956153,0,22583,0,,,
1541,Sul,SC,,42,,,,2023-01-02,1,7164788.0,1957477,1324,22589,6,,,
1542,Sul,SC,,42,,,,2023-01-03,1,7164788.0,1958579,1102,22600,11,,,
1543,Sul,SC,,42,,,,2023-01-04,1,7164788.0,1959822,1243,22607,7,,,
1544,Sul,SC,,42,,,,2023-01-05,1,7164788.0,1960798,976,22611,4,,,
1545,Sul,SC,,42,,,,2023-01-06,1,7164788.0,1961908,1110,22615,4,,,
1546,Sul,SC,,42,,,,2023-01-07,1,7164788.0,1962863,955,22614,-1,,,
1547,Sul,SC,,42,,,,2023-01-08,2,7164788.0,1963089,226,22615,1,,,
1548,Sul,SC,,42,,,,2023-01-09,2,7164788.0,1963210,121,22615,0,,,
1549,Sul,SC,,42,,,,2023-01-10,2,7164788.0,1964189,979,22615,0,,,
1550,Sul,SC,,42,,,,2023-01-11,2,7164788.0,1965136,947,22615,0,,,
1551,Sul,SC,,42,,,,2023-01-12,2,7164788.0,1965955,819,22615,0,,,
1552,Sul,SC,,42,,,,2023-01-13,2,7164788.0,1966970,1015,22615,0,,,
1553,Sul,SC,,42,,,,2023-01-14,2,7164788.0,1967907,937,22615,0,,,
1554,Sul,SC,,42,,,,2023-01-15,3,7164788.0,1968058,151,22615,0,,,
1555,Sul,SC,,42,,,,2023-01-16,3,7164788.0,1968113,55,22615,0,,,
1556,Sul,SC,,42,,,,2023-01-17,3,7164788.0,1968922,809,22615,0,,,
1557,Sul,SC,,42,,,,2023-01-18,3,7164788.0,1969756,834,22615,0,,,
1558,Sul,SC,,42,,,,2023-01-19,3,7164788.0,1970957,1201,22615,0,,,
1559,Sul,SC,,42,,,,2023-01-20,3,7164788.0,1971482,525,22615,0,,,
1560,Sul,SC,,42,,,,2023-01-21,3,7164788.0,1972055,573,22661,46,,,
1561,Sul,SC,,42,,,,2023-01-22,4,7164788.0,1972163,108,22661,0,,,
1562,Sul,SC,,42,,,,2023-01-23,4,7164788.0,1972223,60,22663,2,,,
1563,Sul,SC,,42,,,,2023-01-24,4,7164788.0,1972850,627,22665,2,,,
1564,Sul,SC,,42,,,,2023-01-25,4,7164788.0,1973423,573,22667,2,,,
1565,Sul,SC,,42,,,,2023-01-26,4,7164788.0,1974004,581,22667,0,,,
1566,Sul,SC,,42,,,,2023-01-27,4,7164788.0,1974437,433,22669,2,,,
1567,Sul,SC,,42,,,,2023-01-28,4,7164788.0,1974921,484,22669,0,,,
1568,Sul,SC,,42,,,,2023-01-29,5,7164788.0,1975003,82,22670,1,,,
1569,Sul,SC,,42,,,,2023-01-30,5,7164788.0,1975079,76,22672,2,,,
1570,Sul,SC,,42,,,,2023-01-31,5,7164788.0,1975649,570,22673,1,,,
1571,Sul,SC,,42,,,,2023-02-01,5,7164788.0,1976153,504,22679,6,,,
1572,Sul,SC,,42,,,,2023-02-02,5,7164788.0,1976624,471,22681,2,,,
1573,Sul,SC,,42,,,,2023-02-03,5,7164788.0,1977051,427,22683,2,,,
1574,Sul,SC,,42,,,,2023-02-04,5,7164788.0,1977051,0,22683,0,,,
1575,Sul,SC,,42,,,,2023-02-05,6,7164788.0,1977402,351,22683,0,,,
1576,Sul,SC,,42,,,,2023-02-06,6,7164788.0,1977454,52,22684,1,,,
1577,Sul,SC,,42,,,,2023-02-07,6,7164788.0,1978127,673,22685,1,,,
1578,Sul,SC,,42,,,,2023-02-08,6,7164788.0,1978409,282,22685,0,,,
1579,Sul,SC,,42,,,,2023-02-09,6,7164788.0,1978799,390,22687,2,,,
1580,Sul,SC,,42,,,,2023-02-10,6,7164788.0,1979284,485,22687,0,,,
1581,Sul,SC,,42,,,,2023-02-11,6,7164788.0,1979608,324,22689,2,,,
1582,Sul,SC,,42,,,,2023-02-12,7,7164788.0,1979649,41,22689,0,,,
1583,Sul,SC,,42,,,,2023-02-13,7,7164788.0,1979733,84,22689,0,,,
1584,Sul,SC,,42,,,,2023-02-14,7,7164788.0,1980154,421,22691,2,,,
1585,Sul,SC,,42,,,,2023-02-15,7,7164788.0,1980597,443,22692,1,,,
1586,Sul,SC,,42,,,,2023-02-16,7,7164788.0,1980914,317,22692,0,,,
1587,Sul,SC,,42,,,,2023-02-17,7,7164788.0,1981239,325,22693,1,,,
1588,Sul,SC,,42,,,,2023-02-18,7,7164788.0,1981538,299,22695,2,,,
1589,Sul,SC,,42,,,,2023-02-19,8,7164788.0,1981589,51,22695,0,,,
1590,Sul,SC,,42,,,,2023-02-20,8,7164788.0,1981647,58,22695,0,,,
1591,Sul,SC,,42,,,,2023-02-21,8,7164788.0,1981770,123,22696,1,,,
1592,Sul,SC,,42,,,,2023-02-22,8,7164788.0,1981901,131,22698,2,,,
1593,Sul,SC,,42,,,,2023-02-23,8,7164788.0,1982396,495,22698,0,,,
1594,Sul,SC,,42,,,,2023-02-24,8,7164788.0,1983071,675,22699,1,,,
1595,Sul,SC,,42,,,,2023-02-25,8,7164788.0,1983474,403,22700,1,,,
1596,Sul,SC,,42,,,,2023-02-26,9,7164788.0,1983958,484,22700,0,,,
1597,Sul,SC,,42,,,,2023-02-27,9,7164788.0,1983986,28,22701,1,,,
1598,Sul,SC,,42,,,,2023-02-28,9,7164788.0,1984496,510,22701,0,,,
1599,Sul,SC,,42,,,,2023-03-01,9,7164788.0,1985000,504,22701,0,,,
1600,Sul,SC,,42,,,,2023-03-02,9,7164788.0,1985542,542,22703,2,,,
1601,Sul,SC,,42,,,,2023-03-03,9,7164788.0,1985888,346,22703,0,,,
1602,Sul,SC,,42,,,,2023-03-04,9,7164788.0,1986447,559,22703,0,,,
1603,Sul,SC,,42,,,,2023-03-05,10,7164788.0,1986447,0,22703,0,,,
1604,Sul,SC,,42,,,,2023-03-06,10,7164788.0,1986447,0,22703,0,,,
1605,Sul,SC,,42,,,,2023-03-07,10,7164788.0,1986447,0,22703,0,,,
1606,Sul,SC,,42,,,,2023-03-08,10,7164788.0,1986447,0,22703,0,,,
1607,Sul,SC,,42,,,,2023-03-09,10,7164788.0,1986447,0,22703,0,,,
1608,Sul,SC,,42,,,,2023-03-10,10,7164788.0,1986447,0,22703,0,,,
1609,Sul,SC,,42,,,,2023-03-11,10,7164788.0,1991039,4592,22704,1,,,
1610,Sul,RS,,43,,,,2023-01-01,1,11377239.0,2895571,0,41508,0,,,
1611,Sul,RS,,43,,,,2023-01-02,1,11377239.0,2901027,5456,41517,9,,,
1612,Sul,RS,,43,,,,2023-01-03,1,11377239.0,2905566,4539,41533,16,,,
1613,Sul,RS,,43,,,,2023-01-04,1,11377239.0,2909726,4160,41555,22,,,
1614,Sul,RS,,43,,,,2023-01-05,1,11377239.0,2913615,3889,41581,26,,,
1615,Sul,RS,,43,,,,2023-01-06,1,11377239.0,2917305,3690,41597,16,,,
1616,Sul,RS,,43,,,,2023-01-07,1,11377239.0,2917305,0,41597,0,,,
1617,Sul,RS,,43,,,,2023-01-08,2,11377239.0,2917305,0,41597,0,,,
1618,Sul,RS,,43,,,,2023-01-09,2,11377239.0,2921420,4115,41610,13,,,
1619,Sul,RS,,43,,,,2023-01-10,2,11377239.0,2924412,2992,41610,0,,,
1620,Sul,RS,,43,,,,2023-01-11,2,11377239.0,2926949,2537,41623,13,,,
1621,Sul,RS,,43,,,,2023-01-12,2,11377239.0,2929260,2311,41646,23,,,
1622,Sul,RS,,43,,,,2023-01-13,2,11377239.0,2931576,2316,41664,18,,,
1623,Sul,RS,,43,,,,2023-01-14,2,11377239.0,2931576,0,41664,0,,,
1624,Sul,RS,,43,,,,2023-01-15,3,11377239.0,2931576,0,41664,0,,,
1625,Sul,RS,,43,,,,2023-01-16,3,11377239.0,2933976,2400,41673,9,,,
1626,Sul,RS,,43,,,,2023-01-17,3,11377239.0,2935967,1991,41693,20,,,
1627,Sul,RS,,43,,,,2023-01-18,3,11377239.0,2936772,805,41704,11,,,
1628,Sul,RS,,43,,,,2023-01-19,3,11377239.0,2939187,2415,41709,5,,,
1629,Sul,RS,,43,,,,2023-01-20,3,11377239.0,2940791,1604,41716,7,,,
1630,Sul,RS,,43,,,,2023-01-21,3,11377239.0,2940791,0,41716,0,,,
1631,Sul,RS,,43,,,,2023-01-22,4,11377239.0,2940791,0,41716,0,,,
1632,Sul,RS,,43,,,,2023-01-23,4,11377239.0,2942710,1919,41726,10,,,
1633,Sul,RS,,43,,,,2023-01-24,4,11377239.0,2943884,1174,41727,1,,,
1634,Sul,RS,,43,,,,2023-01-25,4,11377239.0,2945168,1284,41732,5,,,
1635,Sul,RS,,43,,,,2023-01-26,4,11377239.0,2946223,1055,41732,0,,,
1636,Sul,RS,,43,,,,2023-01-27,4,11377239.0,2947133,910,41736,4,,,
1637,Sul,RS,,43,,,,2023-01-28,4,11377239.0,2947133,0,41736,0,,,
1638,Sul,RS,,43,,,,2023-01-29,5,11377239.0,2947133,0,41736,0,,,
1639,Sul,RS,,43,,,,2023-01-30,5,11377239.0,2948226,1093,41743,7,,,
1640,Sul,RS,,43,,,,2023-01-31,5,11377239.0,2949275,1049,41807,64,,,
1641,Sul,RS,,43,,,,2023-02-01,5,11377239.0,2950172,897,41821,14,,,
1642,Sul,RS,,43,,,,2023-02-02,5,11377239.0,2950172,0,41821,0,,,
1643,Sul,RS,,43,,,,2023-02-03,5,11377239.0,2951318,1146,41830,9,,,
1644,Sul,RS,,43,,,,2023-02-04,5,11377239.0,2951318,0,41830,0,,,
1645,Sul,RS,,43,,,,2023-02-05,6,11377239.0,2951318,0,41830,0,,,
1646,Sul,RS,,43,,,,2023-02-06,6,11377239.0,2951964,646,41835,5,,,
1647,Sul,RS,,43,,,,2023-02-07,6,11377239.0,2952704,740,41852,17,,,
1648,Sul,RS,,43,,,,2023-02-08,6,11377239.0,2953098,394,41860,8,,,
1649,Sul,RS,,43,,,,2023-02-09,6,11377239.0,2953628,530,41863,3,,,
1650,Sul,RS,,43,,,,2023-02-10,6,11377239.0,2953628,0,41863,0,,,
1651,Sul,RS,,43,,,,2023-02-11,6,11377239.0,2953628,0,41863,0,,,
1652,Sul,RS,,43,,,,2023-02-12,7,11377239.0,2953628,0,41863,0,,,
1653,Sul,RS,,43,,,,2023-02-13,7,11377239.0,2954738,1110,41876,13,,,
1654,Sul,RS,,43,,,,2023-02-14,7,11377239.0,2955238,500,41897,21,,,
1655,Sul,RS,,43,,,,2023-02-15,7,11377239.0,2955695,457,41896,-1,,,
1656,Sul,RS,,43,,,,2023-02-16,7,11377239.0,2956189,494,41899,3,,,
1657,Sul,RS,,43,,,,2023-02-17,7,11377239.0,2956658,469,41900,1,,,
1658,Sul,RS,,43,,,,2023-02-18,7,11377239.0,2956658,0,41900,0,,,
1659,Sul,RS,,43,,,,2023-02-19,8,11377239.0,2956658,0,41900,0,,,
1660,Sul,RS,,43,,,,2023-02-20,8,11377239.0,2956658,0,41900,0,,,
1661,Sul,RS,,43,,,,2023-02-21,8,11377239.0,2956658,0,41900,0,,,
1662,Sul,RS,,43,,,,2023-02-22,8,11377239.0,2957452,794,41905,5,,,
1663,Sul,RS,,43,,,,2023-02-23,8,11377239.0,2957835,383,41906,1,,,
1664,Sul,RS,,43,,,,2023-02-24,8,11377239.0,2958495,660,41907,1,,,
1665,Sul,RS,,43,,,,2023-02-25,8,11377239.0,2958495,0,41907,0,,,
1666,Sul,RS,,43,,,,2023-02-26,9,11377239.0,2958495,0,41907,0,,,
1667,Sul,RS,,43,,,,2023-02-27,9,11377239.0,2959192,697,41908,1,,,
1668,Sul,RS,,43,,,,2023-02-28,9,11377239.0,2959883,691,41917,9,,,
1669,Sul,RS,,43,,,,2023-03-01,9,11377239.0,2960590,707,41917,0,,,
1670,Sul,RS,,43,,,,2023-03-02,9,11377239.0,2961233,643,41918,1,,,
1671,Sul,RS,,43,,,,2023-03-03,9,11377239.0,2961756,523,41919,1,,,
1672,Sul,RS,,43,,,,2023-03-04,9,11377239.0,2962414,658,41921,2,,,
1673,Sul,RS,,43,,,,2023-03-05,10,11377239.0,2962414,0,41921,0,,,
1674,Sul,RS,,43,,,,2023-03-06,10,11377239.0,2962414,0,41921,0,,,
1675,Sul,RS,,43,,,,2023-03-07,10,11377239.0,2962414,0,41921,0,,,
1676,Sul,RS,,43,,,,2023-03-08,10,11377239.0,2962414,0,41921,0,,,
1677,Sul,RS,,43,,,,2023-03-09,10,11377239.0,2962414,0,41921,0,,,
1678,Sul,RS,,43,,,,2023-03-10,10,11377239.0,2962414,0,41921,0,,,
1679,Sul,RS,,43,,,,2023-03-11,10,11377239.0,2966100,3686,41935,14,,,
1680,Centro-Oeste,MS,,50,,,,2023-01-01,1,2778986.0,593209,0,10903,0,,,
1681,Centro-Oeste,MS,,50,,,,2023-01-02,1,2778986.0,593209,0,10903,0,,,
1682,Centro-Oeste,MS,,50,,,,2023-01-03,1,2778986.0,596398,3189,10924,21,,,
1683,Centro-Oeste,MS,,50,,,,2023-01-04,1,2778986.0,596398,0,10924,0,,,
1684,Centro-Oeste,MS,,50,,,,2023-01-05,1,2778986.0,596398,0,10924,0,,,
1685,Centro-Oeste,MS,,50,,,,2023-01-06,1,2778986.0,596398,0,10924,0,,,
1686,Centro-Oeste,MS,,50,,,,2023-01-07,1,2778986.0,596398,0,10924,0,,,
1687,Centro-Oeste,MS,,50,,,,2023-01-08,2,2778986.0,596398,0,10924,0,,,
1688,Centro-Oeste,MS,,50,,,,2023-01-09,2,2778986.0,596398,0,10924,0,,,
1689,Centro-Oeste,MS,,50,,,,2023-01-10,2,2778986.0,599285,2887,10944,20,,,
1690,Centro-Oeste,MS,,50,,,,2023-01-11,2,2778986.0,599285,0,10944,0,,,
1691,Centro-Oeste,MS,,50,,,,2023-01-12,2,2778986.0,599285,0,10944,0,,,
1692,Centro-Oeste,MS,,50,,,,2023-01-13,2,2778986.0,599285,0,10944,0,,,
1693,Centro-Oeste,MS,,50,,,,2023-01-14,2,2778986.0,599285,0,10944,0,,,
1694,Centro-Oeste,MS,,50,,,,2023-01-15,3,2778986.0,599285,0,10944,0,,,
1695,Centro-Oeste,MS,,50,,,,2023-01-16,3,2778986.0,599285,0,10944,0,,,
1696,Centro-Oeste,MS,,50,,,,2023-01-17,3,2778986.0,601158,1873,10969,25,,,
1697,Centro-Oeste,MS,,50,,,,2023-01-18,3,2778986.0,601158,0,10969,0,,,
1698,Centro-Oeste,MS,,50,,,,2023-01-19,3,2778986.0,601158,0,10969,0,,,
1699,Centro-Oeste,MS,,50,,,,2023-01-20,3,2778986.0,601158,0,10969,0,,,
1700,Centro-Oeste,MS,,50,,,,2023-01-21,3,2778986.0,601158,0,10969,0,,,
1701,Centro-Oeste,MS,,50,,,,2023-01-22,4,2778986.0,601158,0,10969,0,,,
1702,Centro-Oeste,MS,,50,,,,2023-01-23,4,2778986.0,601158,0,10969,0,,,
1703,Centro-Oeste,MS,,50,,,,2023-01-24,4,2778986.0,602144,986,10975,6,,,
1704,Centro-Oeste,MS,,50,,,,2023-01-25,4,2778986.0,602144,0,10975,0,,,
1705,Centro-Oeste,MS,,50,,,,2023-01-26,4,2778986.0,602144,0,10975,0,,,
1706,Centro-Oeste,MS,,50,,,,2023-01-27,4,2778986.0,602144,0,10975,0,,,
1707,Centro-Oeste,MS,,50,,,,2023-01-28,4,2778986.0,602144,0,10975,0,,,
1708,Centro-Oeste,MS,,50,,,,2023-01-29,5,2778986.0,602144,0,10975,0,,,
1709,Centro-Oeste,MS,,50,,,,2023-01-30,5,2778986.0,602144,0,10975,0,,,
1710,Centro-Oeste,MS,,50,,,,2023-01-31,5,2778986.0,603110,966,10982,7,,,
1711,Centro-Oeste,MS,,50,,,,2023-02-01,5,2778986.0,603110,0,10982,0,,,
1712,Centro-Oeste,MS,,50,,,,2023-02-02,5,2778986.0,603110,0,10982,0,,,
1713,Centro-Oeste,MS,,50,,,,2023-02-03,5,2778986.0,603110,0,10982,0,,,
1714,Centro-Oeste,MS,,50,,,,2023-02-04,5,2778986.0,603110,0,10982,0,,,
1715,Centro-Oeste,MS,,50,,,,2023-02-05,6,2778986.0,603110,0,10982,0,,,
1716,Centro-Oeste,MS,,50,,,,2023-02-06,6,2778986.0,603110,0,10982,0,,,
1717,Centro-Oeste,MS,,50,,,,2023-02-07,6,2778986.0,604447,1337,10992,10,,,
1718,Centro-Oeste,MS,,50,,,,2023-02-08,6,2778986.0,604447,0,10992,0,,,
1719,Centro-Oeste,MS,,50,,,,2023-02-09,6,2778986.0,604447,0,10992,0,,,
1720,Centro-Oeste,MS,,50,,,,2023-02-10,6,2778986.0,604447,0,10992,0,,,
1721,Centro-Oeste,MS,,50,,,,2023-02-11,6,2778986.0,604447,0,10992,0,,,
1722,Centro-Oeste,MS,,50,,,,2023-02-12,7,2778986.0,604447,0,10992,0,,,
1723,Centro-Oeste,MS,,50,,,,2023-02-13,7,2778986.0,604447,0,10992,0,,,
1724,Centro-Oeste,MS,,50,,,,2023-02-14,7,2778986.0,605943,1496,10996,4,,,
1725,Centro-Oeste,MS,,50,,,,2023-02-15,7,2778986.0,605943,0,10996,0,,,
1726,Centro-Oeste,MS,,50,,,,2023-02-16,7,2778986.0,605943,0,10996,0,,,
1727,Centro-Oeste,MS,,50,,,,2023-02-17,7,2778986.0,605943,0,10996,0,,,
1728,Centro-Oeste,MS,,50,,,,2023-02-18,7,2778986.0,605943,0,10996,0,,,
1729,Centro-Oeste,MS,,50,,,,2023-02-19,8,2778986.0,605943,0,10996,0,,,
1730,Centro-Oeste,MS,,50,,,,2023-02-20,8,2778986.0,605943,0,10996,0,,,
1731,Centro-Oeste,MS,,50,,,,2023-02-21,8,2778986.0,606906,963,11004,8,,,
1732,Centro-Oeste,MS,,50,,,,2023-02-22,8,2778986.0,606906,0,11004,0,,,
1733,Centro-Oeste,MS,,50,,,,2023-02-23,8,2778986.0,606906,0,11004,0,,,
1734,Centro-Oeste,MS,,50,,,,2023-02-24,8,2778986.0,606906,0,11004,0,,,
1735,Centro-Oeste,MS,,50,,,,2023-02-25,8,2778986.0,606906,0,11004,0,,,
1736,Centro-Oeste,MS,,50,,,,2023-02-26,9,2778986.0,606906,0,11004,0,,,
1737,Centro-Oeste,MS,,50,,,,2023-02-27,9,2778986.0,606906,0,11004,0,,,
1738,Centro-Oeste,MS,,50,,,,2023-02-28,9,2778986.0,607356,450,11010,6,,,
1739,Centro-Oeste,MS,,50,,,,2023-03-01,9,2778986.0,607356,0,11010,0,,,
1740,Centro-Oeste,MS,,50,,,,2023-03-02,9,2778986.0,607356,0,11010,0,,,
1741,Centro-Oeste,MS,,50,,,,2023-03-03,9,2778986.0,607356,0,11010,0,,,
1742,Centro-Oeste,MS,,50,,,,2023-03-04,9,2778986.0,607776,420,11016,6,,,
1743,Centro-Oeste,MS,,50,,,,2023-03-05,10,2778986.0,607776,0,11016,0,,,
1744,Centro-Oeste,MS,,50,,,,2023-03-06,10,2778986.0,607776,0,11016,0,,,
1745,Centro-Oeste,MS,,50,,,,2023-03-07,10,2778986.0,607776,0,11016,0,,,
1746,Centro-Oeste,MS,,50,,,,2023-03-08,10,2778986.0,607776,0,11016,0,,,
1747,Centro-Oeste,MS,,50,,,,2023-03-09,10,2778986.0,607776,0,11016,0,,,
1748,Centro-Oeste,MS,,50,,,,2023-03-10,10,2778986.0,607776,0,11016,0,,,
1749,Centro-Oeste,MS,,50,,,,2023-03-11,10,2778986.0,608307,531,11020,4,,,
1750,Centro-Oeste,MT,,51,,,,2023-01-01,1,3484466.0,859241,0,15015,0,,,
1751,Centro-Oeste,MT,,51,,,,2023-01-02,1,3484466.0,861837,2596,15024,9,,,
1752,Centro-Oeste,MT,,51,,,,2023-01-03,1,3484466.0,863017,1180,15024,0,,,
1753,Centro-Oeste,MT,,51,,,,2023-01-04,1,3484466.0,864290,1273,15025,1,,,
1754,Centro-Oeste,MT,,51,,,,2023-01-05,1,3484466.0,865449,1159,15028,3,,,
1755,Centro-Oeste,MT,,51,,,,2023-01-06,1,3484466.0,866167,718,15033,5,,,
1756,Centro-Oeste,MT,,51,,,,2023-01-07,1,3484466.0,866167,0,15033,0,,,
1757,Centro-Oeste,MT,,51,,,,2023-01-08,2,3484466.0,866167,0,15033,0,,,
1758,Centro-Oeste,MT,,51,,,,2023-01-09,2,3484466.0,866167,0,15033,0,,,
1759,Centro-Oeste,MT,,51,,,,2023-01-10,2,3484466.0,866167,0,15033,0,,,
1760,Centro-Oeste,MT,,51,,,,2023-01-11,2,3484466.0,868951,2784,15047,14,,,
1761,Centro-Oeste,MT,,51,,,,2023-01-12,2,3484466.0,869488,537,15047,0,,,
1762,Centro-Oeste,MT,,51,,,,2023-01-13,2,3484466.0,870049,561,15050,3,,,
1763,Centro-Oeste,MT,,51,,,,2023-01-14,2,3484466.0,870049,0,15050,0,,,
1764,Centro-Oeste,MT,,51,,,,2023-01-15,3,3484466.0,870049,0,15050,0,,,
1765,Centro-Oeste,MT,,51,,,,2023-01-16,3,3484466.0,870922,873,15058,8,,,
1766,Centro-Oeste,MT,,51,,,,2023-01-17,3,3484466.0,871345,423,15062,4,,,
1767,Centro-Oeste,MT,,51,,,,2023-01-18,3,3484466.0,871793,448,15066,4,,,
1768,Centro-Oeste,MT,,51,,,,2023-01-19,3,3484466.0,871793,0,15066,0,,,
1769,Centro-Oeste,MT,,51,,,,2023-01-20,3,3484466.0,872602,809,15067,1,,,
1770,Centro-Oeste,MT,,51,,,,2023-01-21,3,3484466.0,872602,0,15067,0,,,
1771,Centro-Oeste,MT,,51,,,,2023-01-22,4,3484466.0,872602,0,15067,0,,,
1772,Centro-Oeste,MT,,51,,,,2023-01-23,4,3484466.0,873359,757,15071,4,,,
1773,Centro-Oeste,MT,,51,,,,2023-01-24,4,3484466.0,873792,433,15073,2,,,
1774,Centro-Oeste,MT,,51,,,,2023-01-25,4,3484466.0,874122,330,15073,0,,,
1775,Centro-Oeste,MT,,51,,,,2023-01-26,4,3484466.0,874122,0,15073,0,,,
1776,Centro-Oeste,MT,,51,,,,2023-01-27,4,3484466.0,874779,657,15076,3,,,
